,時間,本文
3133,2022-12-02 21:13:07+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3134,2022-12-02 21:13:06+09:00,映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】(映画.com) https://t.co/V7PWrQEr1R
3135,2022-12-02 21:13:00+09:00,"天使にラブ・ソングを
出だしヤバいなww🤣🤣🤣"
3136,2022-12-02 21:12:56+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3137,2022-12-02 21:12:51+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/eHeq1z1Gxx #金曜ロード
3138,2022-12-02 21:12:44+09:00,"ぎゃー大変天使にラブ・ソングを…録画しなきゃと思ったら過去の自分がしてた。えっら。
落ち着いてサッカーで騒げる。（にほんご）"
3139,2022-12-02 21:12:40+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/G8adKkiTfh #金曜ロード
3140,2022-12-02 21:12:38+09:00,"『天使にラブ・ソングを…』やってる！？
見たい！眠い！"
3141,2022-12-02 21:12:36+09:00,天使にラブ・ソングを……死者数１！！
3142,2022-12-02 21:12:31+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3143,2022-12-02 21:12:29+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3144,2022-12-02 21:12:16+09:00,"RT @itukayomu: 観といたほうがいいですよ
『天使にラブ・ソングを…』は‥！"
3145,2022-12-02 21:12:13+09:00,天使にラブ・ソングを…を見てる
3146,2022-12-02 21:12:12+09:00,"RT @gok529: 天使にラブ・ソングを…
原題がシスターアクトなのを変えた人
すげー詩人よな"
3147,2022-12-02 21:12:06+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3148,2022-12-02 21:11:59+09:00,天使にラブ・ソングを…って人死ぬんですか！？
3149,2022-12-02 21:11:57+09:00,"『天使にラブ・ソングを…』
もう何度観たろう
映画館で…
レンタルビデオで…
TV放送で…
次のシーンはアレ…
セリフも所々覚えてる
何度観ても面白い！楽しい！
感動が有る🎵
こういう映画って
少なくなりましたね🐾

 #天使にラブ・ソングを"
3150,2022-12-02 21:11:51+09:00,『天使にラブ・ソングを…』、冒頭の、あんまりやる気のないライブシーンがかえって印象に残っている。
3151,2022-12-02 21:11:43+09:00,"21:00-22:59※📺金曜ロードショー「天使にラブ・ソングを…」
""4週連続クリスマスに見たい映画！第1弾
ウーピー・ゴールドバーグ演じるデロリスは～1960年代の大ヒット曲がゴスペルソングとして生まれ変わり""https://t.co/RnuePivqAG
※2020年05月15日も放送
#金曜ロードショー
#天使にラブ・ソングを"
3152,2022-12-02 21:11:40+09:00,天使にラブ・ソングを…だーーーい好き
3153,2022-12-02 21:11:33+09:00,"天使にラブ・ソングを…
原題がシスターアクトなのを変えた人
すげー詩人よな"
3154,2022-12-02 21:11:31+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
3155,2022-12-02 21:11:27+09:00,天使にラブ・ソングを自体は１も２も傑作なんだよなあ
3156,2022-12-02 21:11:25+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/iyFtqcXzTv #金曜ロード
3157,2022-12-02 21:11:23+09:00,←これは今日の金曜ロードショーをリアタイで見れない人のアイコン。「天使にラブ・ソングを…」好きな作品だよ。
3158,2022-12-02 21:11:23+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/HPYJq5NCxM #金曜ロード
3159,2022-12-02 21:11:20+09:00,RT @disneydb23: 「天使にラブ・ソングを…ってディズニー映画だったの？！」は日本人の8割が一度は通る道かと思われるので簡単にご説明。ディズニーは80年代に大人向けの映画を作ったところ、いわゆる世間のディズニーのイメージとかけ離れすぎていたためヒットしなかったという…
3160,2022-12-02 21:11:17+09:00,天使にラブ・ソングを…は良いぞぉ
3161,2022-12-02 21:11:09+09:00,"RT @eigacom: 映画「天使にラブ・ソングを…」で流れる歌＆曲を知ってる？　劇中楽曲リスト【金曜ロードショーで本日放送】

▼記事詳細はこちら
https://t.co/UdxxG963LK

#天使にラブソングを #金曜ロードショー #金ロー @kinro_ntv"
3162,2022-12-02 21:11:08+09:00,RT @kirasukemegane: 天使にラブ・ソングをが金ローでやってるぞッッッッ！！！！！天使に！！！ラブ・ソングをが！！！！！天使！！！！！！！！！！見ろ（なお本編は一切天使とは関係ありません）
3163,2022-12-02 21:11:06+09:00,天使にラブ・ソングを…、吹き替え違和感あるけど、記憶にあるのが誰版だったのかがわからん。
3164,2022-12-02 21:11:05+09:00,天使にラブ・ソングを…念能力なら恐らく操作系
3165,2022-12-02 21:10:55+09:00,そこのお前！Twitter見てる場合じゃねえぞ！金ローつけろ！！！最高映画の天使にラブ・ソングをがやってるぞ！！！
3166,2022-12-02 21:10:55+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/c1MRVRoYI8 #金曜ロード
3167,2022-12-02 21:10:52+09:00,ストーリーに歌が関わってくる話が好きなので天使にラブ・ソングを大好き
3168,2022-12-02 21:10:49+09:00,"ウーピー･ゴールドバーグ！！😂
📺｢天使にラブ･ソングを…｣やってる～

ローリン･ヒルが出てるのって
パート2でしたっけ？🙄💭 https://t.co/BdqlriOGMd"
3169,2022-12-02 21:10:45+09:00,"私が見たかった天使にラブ・ソングをはウーピーではなく、朝夏まなとさんだったんだよ。
#天使にラブ・ソングを 
#朝夏まなと 
#ウーピー・ゴールドバーグ"
3170,2022-12-02 21:10:39+09:00,"天使にラブ・ソングをやってる〜！💓
イブの前日はホーム・アローン2！最高！！！！！"
3171,2022-12-02 21:10:38+09:00,"天使にラブ・ソングを…
吹替が昔のやつに戻ってる嬉しい"
3172,2022-12-02 21:10:38+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3173,2022-12-02 21:10:37+09:00,金ローで「天使にラブ・ソングを…」の日本テレビ版が放送されるのって近年の映画史から言って歴史的な事件なのに、今まで吹替をまとまに語れる人がとりみきさんくらいしかいなかったせいで完全にスルーされちゃうの残念すぎる。
3174,2022-12-02 21:10:34+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/Jujqe9fe7p #金曜ロード
3175,2022-12-02 21:10:32+09:00,"RT @eigacom: 映画「天使にラブ・ソングを…」で流れる歌＆曲を知ってる？　劇中楽曲リスト【金曜ロードショーで本日放送】

▼記事詳細はこちら
https://t.co/UdxxG963LK

#天使にラブソングを #金曜ロードショー #金ロー @kinro_ntv"
3176,2022-12-02 21:10:32+09:00,RT @disneydb23: 「天使にラブ・ソングを…ってディズニー映画だったの？！」は日本人の8割が一度は通る道かと思われるので簡単にご説明。ディズニーは80年代に大人向けの映画を作ったところ、いわゆる世間のディズニーのイメージとかけ離れすぎていたためヒットしなかったという…
3177,2022-12-02 21:10:20+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/qHHuv7vnSR #金曜ロード
3178,2022-12-02 21:10:19+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/bF4f8sB17P #金曜ロード
3179,2022-12-02 21:10:18+09:00,天使にラブ・ソングを　見るぞ見るぞ
3180,2022-12-02 21:10:14+09:00,RT @disneydb23: そこで、ディズニーの名を冠さない映画部門タッチストーン・フィルムズ（現タッチストーン・ピクチャーズ）を作りました。『天使にラブ・ソングを…』はこのタッチストーンで制作された映画なので、「これってディズニー映画だったの？！」という反応はディズニーの…
3181,2022-12-02 21:10:13+09:00,"天使にラブ・ソングを昔め〜ちゃ観てたな〜
いつの時代もどこの世界も男も女もやるこたおんなじだ〜"
3182,2022-12-02 21:10:12+09:00,"天使にラブ・ソングを… 

第三のロー・スを…"
3183,2022-12-02 21:10:11+09:00,シスターアクトを「天使にラブ・ソングを…」の邦題にしたの天才だと常々思う
3184,2022-12-02 21:10:11+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
3185,2022-12-02 21:10:09+09:00,RT @disneydb23: 「天使にラブ・ソングを…ってディズニー映画だったの？！」は日本人の8割が一度は通る道かと思われるので簡単にご説明。ディズニーは80年代に大人向けの映画を作ったところ、いわゆる世間のディズニーのイメージとかけ離れすぎていたためヒットしなかったという…
3186,2022-12-02 21:10:08+09:00,"天使にラブ・ソングを...見逃すところだったー！！！
観てます！！👀 #金曜ロードショー"
3187,2022-12-02 21:10:03+09:00,昔から思ってたけど天使にラブ・ソングを...のウーピーの髪型マジでゴエモンインパクトなんだよな
3188,2022-12-02 21:10:01+09:00,"【実況・感想】金曜ロードショー「天使にラブ・ソングを…」★オリジナル吹き替え版★
https://t.co/5CuWIQ40Ns"
3189,2022-12-02 21:10:00+09:00,"懐かしな🎄🎅🔔

#金曜ロードショー

⭐天使にラブ・ソングを… DVD 2ムービー・コレクション🌈
https://t.co/24J9V11bMG"
3190,2022-12-02 21:09:55+09:00,"天使にラブ・ソングを観るぞ～
来週が2やっけ"
3191,2022-12-02 21:09:54+09:00,「天使にラブ・ソングを」大好き💕
3192,2022-12-02 21:09:52+09:00,"@ABCDYY 拝啓
わいわい殿

12月になり寒い時期が続いておりますが、いかがお過ごしでしょうか。
風邪など引かないことを祈っております。

さて、
金曜ロードショー
「天使にラブ・ソングを」やってるお"
3193,2022-12-02 21:09:46+09:00,RT @disneydb23: そこで、ディズニーの名を冠さない映画部門タッチストーン・フィルムズ（現タッチストーン・ピクチャーズ）を作りました。『天使にラブ・ソングを…』はこのタッチストーンで制作された映画なので、「これってディズニー映画だったの？！」という反応はディズニーの…
3194,2022-12-02 21:09:44+09:00,天使にラブ・ソングをは大好きな映画😆
3195,2022-12-02 21:09:44+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/aUNlhE2VpX #金曜ロード
3196,2022-12-02 21:09:43+09:00,RT @disneydb23: 「天使にラブ・ソングを…ってディズニー映画だったの？！」は日本人の8割が一度は通る道かと思われるので簡単にご説明。ディズニーは80年代に大人向けの映画を作ったところ、いわゆる世間のディズニーのイメージとかけ離れすぎていたためヒットしなかったという…
3197,2022-12-02 21:09:40+09:00,"RT @itukayomu: 観といたほうがいいですよ
『天使にラブ・ソングを…』は‥！"
3198,2022-12-02 21:09:39+09:00,見るか　：金曜ロードショー「天使にラブ・ソングを…」★オリジナル吹き替え版★[二][字][デ] - Gガイド.テレビ王国 https://t.co/g2dyPmE9bm
3199,2022-12-02 21:09:35+09:00,金ロー‼️天使にラブ・ソングを！！忘れてた‼️
3200,2022-12-02 21:09:32+09:00,ウーピー・ゴールドバーグは「天使にラブ・ソングを…」とその2年前の「ゴースト」が特筆すべき傑作なんだけど、その前の「ジャンピン・ジャック・フラッシュ」（1986）「危険な天使」（1987）でハマったんだよな。何故か「カラーパープル」は観てなかったな。
3201,2022-12-02 21:09:32+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/o7bUCW2xo2 #金曜ロード
3202,2022-12-02 21:09:22+09:00,アッしかも天使にラブ・ソングをの日じゃねーか！
3203,2022-12-02 21:09:20+09:00,金曜ロードショー、「天使にラブ・ソングを」やってる
3204,2022-12-02 21:09:20+09:00,「天使にラブ・ソングを」なう。
3205,2022-12-02 21:09:12+09:00,天使にラブ・ソングをが金ローでやってるぞッッッッ！！！！！天使に！！！ラブ・ソングをが！！！！！天使！！！！！！！！！！見ろ（なお本編は一切天使とは関係ありません）
3206,2022-12-02 21:09:12+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3207,2022-12-02 21:09:10+09:00,"RT @riekitagawa: #シスター・アクト
12/4(日)12:00 東京公演千穐楽
公演再開となります！

東急シアターオーブ11・12月公演ミュージカルミュージカル『天使にラブ・ソングを～シスター・アクト～』公演再開のお知らせ【12月4日】 https://t.c…"
3208,2022-12-02 21:09:10+09:00,『天使にラブ・ソングを・・・』は何回でも観れるね。面白いから(o´〰`o)
3209,2022-12-02 21:09:09+09:00,映画「天使にラブ・ソングを…」で流れる歌＆曲を知ってる？　劇中楽曲リスト【金曜ロードショーで本日放送】 / https://t.co/9qWXzKqX5Q
3210,2022-12-02 21:09:02+09:00,RT @45sabanomisoni: 天使にラブ・ソングを…の時間だオラーーーーーーッ！！！！！！！！！！！！
3211,2022-12-02 21:09:01+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/FI4ioJvhEU #金曜ロード
3212,2022-12-02 21:08:58+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/ZXWnXXkyq5 #金曜ロード
3213,2022-12-02 21:08:53+09:00,"RT @eigacom: 映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】

▼記事詳細はこちら
https://t.co/gAArjY54kA

#天使にラブソングを #金曜ロードショー #金ロー @kinro_ntv"
3214,2022-12-02 21:08:49+09:00,RT @disneydb23: 「天使にラブ・ソングを…ってディズニー映画だったの？！」は日本人の8割が一度は通る道かと思われるので簡単にご説明。ディズニーは80年代に大人向けの映画を作ったところ、いわゆる世間のディズニーのイメージとかけ離れすぎていたためヒットしなかったという…
3215,2022-12-02 21:08:45+09:00,「天使にラブ・ソングを」の主役の人ってスタートレックのガイナン役の方か。
3216,2022-12-02 21:08:44+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/zMwdXDzcDF #金曜ロード
3217,2022-12-02 21:08:42+09:00,なんかこの前もみた気がするけどやってるとみちゃうし面白いよね天使にラブ・ソングを…
3218,2022-12-02 21:08:42+09:00,『天使にラブ・ソングを』何度みても好き
3219,2022-12-02 21:08:35+09:00,天使にラブ・ソングを、なにげにぜんぜん見たこと無かった。
3220,2022-12-02 21:08:25+09:00,「天使にラブ・ソングを…」ってタイトルあまりにおしゃれで好き
3221,2022-12-02 21:08:24+09:00,『天使にラブ・ソングを…』の吹き替え…これだ！！俺はこのバージョンで育った！！！
3222,2022-12-02 21:08:20+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/FRcuNZPpqV #金曜ロード
3223,2022-12-02 21:08:20+09:00,"RT @yurayura_gg: #天使にラブ・ソングを
#金曜ロードショー
「天使にラブ・ソングを」は可愛らしい容姿とパワフルな歌声が特徴的なメアリー・ロバートがいいんだよなぁ。でも歌声は吹き替えによるもので彼女は歌っておらず、実は口パクなんです。
ちなみに、吹き替えはアンド…"
3224,2022-12-02 21:08:17+09:00,DVD持ってるけどやってるから見ちゃうよね「天使にラブ・ソングを…」このタイトルって略称無いよね？天ラブとかって聞いたこと無いし
3225,2022-12-02 21:08:16+09:00,"金曜ロードショー天使にラブ・ソングを…
この前に放送したばかりじゃんと思ったら、もう2年前？😂
この映画結構好きなので時々ディズニープラスで観る😂😂"
3226,2022-12-02 21:08:14+09:00,天使にラブ・ソングを…が金ローのリクエストで評判が良かったお陰でその後の懐かしい作品の地上波放送に繋がってると思うのでありがたいねぇ。ハーヴェイ・カイテルを地上波で見れるの嬉しいし。
3227,2022-12-02 21:08:14+09:00,天使にラブ・ソングを…だー👼
3228,2022-12-02 21:08:13+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/toDxO0ysnC #金曜ロード
3229,2022-12-02 21:08:06+09:00,あ、今回の 『天使にラブ・ソングを』日テレ版吹替か！こっちの方が聞き馴染みがあって落ち着くなぁ。
3230,2022-12-02 21:08:06+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
3231,2022-12-02 21:08:02+09:00,"天使にラブ・ソングを観る〜〜

#天使にラブソングを
#金曜ロードショー 
#金ロー https://t.co/GnRntqBQsE"
3232,2022-12-02 21:08:02+09:00,"「天使にラブ・ソングを」

昔から好きな作品😃
放題のセンスも良い✨"
3233,2022-12-02 21:08:01+09:00,"大好きな天使にラブ・ソングを…が金ローでやってるので見てる☺️
来週は2も見れるから嬉しい！"
3234,2022-12-02 21:08:01+09:00,花金なので夕食に好きなものを食べ、今アイスを食べながら映画を見てる。仕事は持ち帰ってるけど大丈夫。カヌレアイスバーは美味しいし、映画は「天使にラブ•ソングを」だよ。最高！
3235,2022-12-02 21:08:00+09:00,"今夜の金ロー
大好きな
天使にラブ・ソングを　
だ‼︎"
3236,2022-12-02 21:07:58+09:00,RT @moko_tokoyo: 【 同時視聴 】 金曜ロードショー 「 天使にラブ・ソングを… 」【 Vtuber 常世モコ 】 https://t.co/YoITWuCdcc @YouTubeより　はじまってます！！！
3237,2022-12-02 21:07:58+09:00,『天使にラブ・ソングを…』続編企画も進行中 　ウーピー・ゴールドバーグが歩んだキャリア（リアルサウンド） - Yahoo!ニュース https://t.co/sDbQ8prtC2
3238,2022-12-02 21:07:55+09:00,"天使にラブ・ソングを、デロリスの声誰だろう

俺の持ってるdvdのと声がちがうや"
3239,2022-12-02 21:07:50+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/2uGXceczTL #金曜ロード
3240,2022-12-02 21:07:43+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/Tg39dtwoHD #金曜ロード
3241,2022-12-02 21:07:39+09:00,RT @disneydb23: そこで、ディズニーの名を冠さない映画部門タッチストーン・フィルムズ（現タッチストーン・ピクチャーズ）を作りました。『天使にラブ・ソングを…』はこのタッチストーンで制作された映画なので、「これってディズニー映画だったの？！」という反応はディズニーの…
3242,2022-12-02 21:07:32+09:00,RT @disneydb23: 「天使にラブ・ソングを…ってディズニー映画だったの？！」は日本人の8割が一度は通る道かと思われるので簡単にご説明。ディズニーは80年代に大人向けの映画を作ったところ、いわゆる世間のディズニーのイメージとかけ離れすぎていたためヒットしなかったという…
3243,2022-12-02 21:07:31+09:00,天使にラブ・ソングを･････だ！ #金曜ロードショー
3244,2022-12-02 21:07:28+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
3245,2022-12-02 21:07:21+09:00,息子と天使にラブ・ソングを…を観るぞう。
3246,2022-12-02 21:07:20+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
3247,2022-12-02 21:07:20+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/U8lvGbL4xa #金曜ロード
3248,2022-12-02 21:07:15+09:00,RT @45sabanomisoni: 天使にラブ・ソングを…の時間だオラーーーーーーッ！！！！！！！！！！！！
3249,2022-12-02 21:07:15+09:00,"RT @eigacom: 映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】

▼記事詳細はこちら
https://t.co/gAArjY54kA

#天使にラブソングを #金曜ロードショー #金ロー @kinro_ntv"
3250,2022-12-02 21:07:14+09:00,"RT @Rah_osa: 『天使にラブ・ソングを…』子供の時から大好きな映画を映画館で観ました。シンプルなストーリーに軽快な音楽、女の団結、本当に本当にハッピーな映画で感極まってシスターロバートが目覚まし時計持ってくるあたりから涙出てきてヤバい人になってしまった
 #rahos…"
3251,2022-12-02 21:07:12+09:00,"原題の""Sister Act""を""天使にラブ・ソングを…""って訳したのすごく素敵よね"
3252,2022-12-02 21:07:10+09:00,天使にラブ・ソングを…がやってるんですって！？！？フゥ───！！！！！
3253,2022-12-02 21:07:08+09:00,天使にラブ・ソングを二回目視聴の巻
3254,2022-12-02 21:07:07+09:00,"『Sister Act』→『天使にラブ・ソングを…』ってすごくいい邦題ですよね。
『Dr.Strangelove』→『博士の異常な愛情』と同じくらい好き。"
3255,2022-12-02 21:07:05+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
3256,2022-12-02 21:07:02+09:00,"天使にラブ・ソングを…だー！

「ペカン味」がどんな味なのか毎回気になってたことを今思い出した。"
3257,2022-12-02 21:06:59+09:00,金曜ロードショー天使にラブ･ソングを…じゃないですか！Hail Holy Queen大好き侍
3258,2022-12-02 21:06:58+09:00,「天使にラブ・ソングを…」、何回見ても良い。好き
3259,2022-12-02 21:06:53+09:00,"ちょうど先週ぐらいから、天使にラブ・ソングを…を観たい…ってなってたから
今日の金曜ロードショーで放送されるってさっき知ってなんか嬉しい٩( ᐛ )و"
3260,2022-12-02 21:06:50+09:00,RT @videobird: 今夜の『天使にラブ・ソングを…』は96年日テレ版（中村晃子版）での放送ですね
3261,2022-12-02 21:06:45+09:00,映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】 https://t.co/HlWy1FrGEq
3262,2022-12-02 21:06:40+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
3263,2022-12-02 21:06:39+09:00,天使にラブ・ソングを…。めずらしい中村晃子バージョンだ。
3264,2022-12-02 21:06:38+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/Npvl7Je41i #金曜ロード
3265,2022-12-02 21:06:30+09:00,"『天使にラブ・ソングを…』

始まったー"
3266,2022-12-02 21:06:29+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3267,2022-12-02 21:06:28+09:00,"「天使にラブ･ソングを･･･」
観るぞ🎥🎞️

#金曜ロードショー
#天使にラブ・ソングを https://t.co/vxPzVUrSJp"
3268,2022-12-02 21:06:27+09:00,"RT @itukayomu: 観といたほうがいいですよ
『天使にラブ・ソングを…』は‥！"
3269,2022-12-02 21:06:23+09:00,"天使にラブ・ソングを…してる🥰

最後に見たのはいつだろう🤔
久しぶりにゆっくり見ようかな🎶"
3270,2022-12-02 21:06:23+09:00,"天使にラブ･ソングを…
何度観ても面白くて感動する映画😊✨"
3271,2022-12-02 21:06:21+09:00,映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】(映画.com)... https://t.co/iTk3vQm7ev
3272,2022-12-02 21:06:18+09:00,天使にラブ・ソングを、好きな人が好きって言ってた映画だから好き☺️(単純)
3273,2022-12-02 21:06:17+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3274,2022-12-02 21:06:15+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
3275,2022-12-02 21:06:13+09:00,マイ・インターンみてたら天使にラブ・ソングを…始まったので見てます、テストなんて知ったこっちゃなーーい！！
3276,2022-12-02 21:06:13+09:00,"RT @YahooJP_movie: ⋆⸜今夜の #金曜ロードショー は📺⸝⋆

『天使にラブ・ソングを…』を放送❗️
🎦12/2(金) 21時～

#ウーピー・ゴールドバーグ

作品情報はこちら👇
https://t.co/S8gA4p0swH https://t.co/tg…"
3277,2022-12-02 21:06:12+09:00,"ワクチン４回目打ったし
いつもより早く帰宅したし
水分しっかり摂りながら
天使にラブ・ソングをﾀﾞｧｧｧｱｱｱ‼️"
3278,2022-12-02 21:06:08+09:00,映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】(映画.com)... https://t.co/oO046v9Dcy
3279,2022-12-02 21:06:06+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/dl794LSFZu #金曜ロード
3280,2022-12-02 21:06:04+09:00,"天使にラブ・ソングを...
がやってるっ！

結構この作品好きなんだよなぁ(*´ω｀*)

小学生の音楽の時間で見たのが初めてだった気がする🤔

見るの4回目くらいかしら？

作業しながら聞き耳たてよう👂ｸｨ"
3281,2022-12-02 21:06:02+09:00,"RT @eigacom: 映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】

▼記事詳細はこちら
https://t.co/gAArjY54kA

#天使にラブソングを #金曜ロードショー #金ロー @kinro_ntv"
3282,2022-12-02 21:06:00+09:00,RT @disneydb23: 「天使にラブ・ソングを…ってディズニー映画だったの？！」は日本人の8割が一度は通る道かと思われるので簡単にご説明。ディズニーは80年代に大人向けの映画を作ったところ、いわゆる世間のディズニーのイメージとかけ離れすぎていたためヒットしなかったという…
3283,2022-12-02 21:05:59+09:00,"今テレビでやってる「天使にラブ・ソングを」...楽しい気持ちや明るい気持ちになれる名作中の名作です！！今からでも見てね！！！
#金曜ロードショー 
#天使にラブ・ソングを 
#映画好きな人と繋がりたい"
3284,2022-12-02 21:05:58+09:00,"「天使にラブ・ソングを…」は何回見ても良いわ（始まって5分の感想）
#金ロー"
3285,2022-12-02 21:05:58+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/MCxNNhcPpX #金曜ロード
3286,2022-12-02 21:05:54+09:00,"今夜の #金ロー 
🎥天使にラブ・ソングを
大好きな作品なので観ようっと！
ストーリーもいいけど
音楽もめっちゃ良い🎶"
3287,2022-12-02 21:05:52+09:00,「天使にラブ・ソングを」大好きー！！！！！小学生の時に妹と母とゴスペルサークル入ってて、教会で歌ったりしてたんだ〜！また歌いたい！
3288,2022-12-02 21:05:51+09:00,野暮用のせいで天使にラブ・ソングをの序盤が見れない
3289,2022-12-02 21:05:51+09:00,"RT @moko_tokoyo: 📢 配信予告 📢 #モコ生

今夜21時〜 
金曜ロードショー「 天使にラブ・ソングを」
同時視聴します！一緒に観よう👼💓

▼配信はこちらから
https://t.co/YoITWuTgec https://t.co/Ht4hrXs1dV"
3290,2022-12-02 21:05:50+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/xsMRYoNHuc #金曜ロード
3291,2022-12-02 21:05:43+09:00,RT @moko_tokoyo: 【 同時視聴 】 金曜ロードショー 「 天使にラブ・ソングを… 」【 Vtuber 常世モコ 】 https://t.co/YoITWuCdcc @YouTubeより　はじまってます！！！
