,時間,本文
108,2023-01-27 23:54:22+09:00,"RT @kinro_ntv: （ラスト…ワンシーンで心を撃ち抜かれます…衝撃…😳）

#金曜ロードショー　#パイレーツオブカリビアン https://t.co/Wo5G6YNllm"
109,2023-01-27 23:54:19+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
110,2023-01-27 23:54:18+09:00,"バルボッサ登場は激アツ展開
#パイレーツオブカリビアン"
111,2023-01-27 23:54:14+09:00,RT @kinro_ntv: クラーケン🐙は北欧の神話に登場する海の怪物🔱。古代のノルウェーの言葉で「北極🧊」を意味する「クラーク」が語源だと言われています。クラーケンは「巨大な海洋生物」の形で描かれることが多く、かつて悪魔の生き物だと考えられていたタコ🐙を模したものがよく見ら…
112,2023-01-27 23:54:12+09:00,"来週も見なきゃ！
デッドマンズ・チェストは笑い＆ジャックの登場がカッコイイ(当時3回くらい映画見に行った)
ワールド・エンドはバルボッサがカッコイイんだ！たぶん、2からバルボッサファンは増えてると思う(2は最後しか出てないけど登場シーンで叫んだ笑)

 #パイレーツオブカリビアン"
113,2023-01-27 23:54:12+09:00,"パイレーツオブカリビアンの2作目は
なんか他の映画見に行って時間が合わへんかったから1作目知らんと見て、意味がよくわからんかったけど面白かった作品だわ
当時小学生とかやったはず・・・"
114,2023-01-27 23:54:10+09:00,"キーラナイトレイ男よりカッコいいし男装では隠せない色気がダダ漏れなのに17歳なのバグ過ぎる。30代なのに中学生みたいなジャップに爪の垢煎じて飲ませたい。
#パイレーツオブカリビアン"
115,2023-01-27 23:54:09+09:00,"パイレーツ良かったなぁ。次回も楽しみ~❗️金曜ロードショーさんは神です。
#金曜ロードショー 
#パイレーツオブカリビアン 🏴‍☠️"
116,2023-01-27 23:54:09+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
117,2023-01-27 23:54:08+09:00,"オーランド・ブルームもジョニー・デップもキーラ・ナイトレイも好きな顔過ぎてただでさえストーリー最高に楽しいのにビジュアルでも楽しめるという本当に大好きな作品(特にデッドマンズ・チェスト一番好き)
#パイレーツオブカリビアン"
118,2023-01-27 23:54:08+09:00,"RT @kinro_ntv: 来週も☠️#パイレーツオブカリビアン🏴☠️
第3⃣作『パイレーツ・オブ・カリビアン／ワールド・エンド』を放送します😆

世界中の海賊が集結！
永遠の命を手に入れるのは誰なのか…？
海賊たちの最後の闘いの火蓋が切られた！

ますますパワーアップした冒…"
119,2023-01-27 23:54:06+09:00,"RT @sayjoy_enjoy: 最後にバルボッサが登場するシーンは出演者も知らなかったサプライズだから驚いた顔は素の表情らしい

＃パイレーツオブカリビアン
＃金曜ロードショー https://t.co/9zr7TwHI13"
120,2023-01-27 23:54:01+09:00,"パイレーツオブカリビアン好きすぎて、全作学生の時に購入済み💕
金曜ロードショーでやってるってしらなくておうち帰ってきてテレビみたらびっくり🐰
今から続きみる🥺💕
わたしの推しはバルボッサ💕
カリブの海賊で唯一出てくるところを近くでみたくて、絶対左側に乗りたいの🥺
本当にかっこいい！！ https://t.co/bUzt8Fyv2R"
121,2023-01-27 23:53:59+09:00,"RT @PMiogi: パイレーツオブカリビアンより🏴‍☠️☠️

エリザベス・スワン

#重ね着コーデ #モンハン重ね着 #パイレーツオブカリビアン #エリザベススワン https://t.co/POsiUp1Hik"
122,2023-01-27 23:53:59+09:00,二作目はラストでバルボッサが再登場からのED流れるの好き&lt;#パイレーツオブカリビアン
123,2023-01-27 23:53:57+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズというのは、昔の船乗りが海の悪霊👻につけた名前です。

英語の慣用句で「be lost to Davy Jones’s Locker」というのは「海の藻屑と消える」🌊という意味で、溺れた船乗りや船が沈没したとき🚢にこの表現が使わ…"
124,2023-01-27 23:53:57+09:00,"RT @sayjoy_enjoy: デッドマンズチェストは最後に一瞬だけ登場するかっこいいバルボッサを見るための2時間半だといっても過言じゃない

#パイレーツオブカリビアン
#金曜ロードショー https://t.co/vuPMnCORLw"
125,2023-01-27 23:53:56+09:00,"RT @leopittmovie: 2003年に『ロードオブザリング』のレゴラスと『パイレーツオブカリビアン』のウィル・ターナーを演じているオーランド・ブルームが強すぎる

#パイレーツ・オブ・カリビアン
#金曜ロードショー https://t.co/KY8XtPzxfr"
126,2023-01-27 23:53:53+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
127,2023-01-27 23:53:52+09:00,"RT @kinro_ntv: 来週も☠️#パイレーツオブカリビアン🏴☠️
第3⃣作『パイレーツ・オブ・カリビアン／ワールド・エンド』を放送します😆

世界中の海賊が集結！
永遠の命を手に入れるのは誰なのか…？
海賊たちの最後の闘いの火蓋が切られた！

ますますパワーアップした冒…"
128,2023-01-27 23:53:51+09:00,"RT @sayjoy_enjoy: 最後にバルボッサが登場するシーンは出演者も知らなかったサプライズだから驚いた顔は素の表情らしい

＃パイレーツオブカリビアン
＃金曜ロードショー https://t.co/9zr7TwHI13"
129,2023-01-27 23:53:51+09:00,"RT @sayjoy_enjoy: 最後にバルボッサが登場するシーンは出演者も知らなかったサプライズだから驚いた顔は素の表情らしい

＃パイレーツオブカリビアン
＃金曜ロードショー https://t.co/9zr7TwHI13"
130,2023-01-27 23:53:48+09:00,"RT @sayjoy_enjoy: 最後にバルボッサが登場するシーンは出演者も知らなかったサプライズだから驚いた顔は素の表情らしい

＃パイレーツオブカリビアン
＃金曜ロードショー https://t.co/9zr7TwHI13"
131,2023-01-27 23:53:46+09:00,"RT @kinro_ntv: 続き👉　呪われた乗組員は７～10年に１度しか上陸できず、愛する女性と巡り合わないと呪いが解けないという説も、物語に取り入れられています😱。
#金曜ロードショー　#パイレーツオブカリビアン"
132,2023-01-27 23:53:46+09:00,ちょっとパイレーツオブカリビアン🏴‍☠️見ながら支度しちゃったよね
133,2023-01-27 23:53:45+09:00,"RT @kinro_ntv: フライング・ダッチマン号⚓️は、世界最古の幽霊船にまつわる伝説に由来👻。伝説には諸説があるそうですが、「引き返せ」という神の警告を無視した船が、神罰を受けて幽霊船になったと言われているそうです😱。👉続く
#金曜ロードショー　#パイレーツオブカリビア…"
134,2023-01-27 23:53:40+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
135,2023-01-27 23:53:40+09:00,金曜ロードショーのパイレーツオブカリビアン見たら、ヤマハ習ってたときにエレクトーンで主題歌弾いたの思い出した。
136,2023-01-27 23:53:34+09:00,最後バルボッサが現れた時はマジでビックリしたわw #パイレーツオブカリビアン
137,2023-01-27 23:53:30+09:00,パイレーツオブカリビアンのジャックとギブスのお前の言ってることわけわからんのくだり1番好き。
138,2023-01-27 23:53:23+09:00,"RT @sayjoy_enjoy: 最後にバルボッサが登場するシーンは出演者も知らなかったサプライズだから驚いた顔は素の表情らしい

＃パイレーツオブカリビアン
＃金曜ロードショー https://t.co/9zr7TwHI13"
139,2023-01-27 23:53:23+09:00,パイレーツオブカリビアンは性癖なんだよな。イカれたかっこいい奴らが腹の探り合いしながら戦うの大好き。
140,2023-01-27 23:53:21+09:00,"RT @kinro_ntv: 来週も☠️#パイレーツオブカリビアン🏴☠️
第3⃣作『パイレーツ・オブ・カリビアン／ワールド・エンド』を放送します😆

世界中の海賊が集結！
永遠の命を手に入れるのは誰なのか…？
海賊たちの最後の闘いの火蓋が切られた！

ますますパワーアップした冒…"
141,2023-01-27 23:53:21+09:00,"デッドマンズ・チェストの特典BDにはアトラクションリニューアルの時のメイキングが入っててオーディオアニマトロニクスや小道具の製作風景なんかも入ってるからパーク好きの人にもオススメよ
#パイレーツオブカリビアン
#パイレーツ・オブ・カリビアン
#デッドマンズ・チェスト https://t.co/Z8t9aSjDbq"
142,2023-01-27 23:53:21+09:00,"KUB + B@ ベアブリック パイレーツオブカリビアン (Dead Man's Chest) ABS&amp;PVC 塗装済みアクションフィギュア
https://t.co/RM6duRUB1W"
143,2023-01-27 23:53:17+09:00,"RT @kinro_ntv: １作目で「自分の演じるキャラクターに何を求めるか？」と質問されるたびに「剣が欲しい🗡」と答え続けたキーラ・ナイトレイさん👤
今回は剣を２本使ったアクション⚔️が考案され「たくさんトレーニングをさせられたけれど、それは楽しい経験だったわ」と喜んでいま…"
144,2023-01-27 23:53:16+09:00,"RT @Caribbean1729: 調子に乗って気に入ってる海苔さんの過去絵あげちゃう🌿

#potc
#パイレーツオブカリビアン https://t.co/tVSc9pfxiA"
