,時間,本文
122,2022-11-11 14:53:25+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
123,2022-11-11 14:53:24+00:00,"「そしてバトンは渡された」を見て
ボロボロに泣いた女がここに居る"
124,2022-11-11 14:53:23+00:00,"RT @kinro_ntv: 🎹「そして、バトンは渡された」🍳
📺今夜9時　地上波初放送✨
#永野芽郁 #田中圭 #岡田健史 #稲垣来泉 #朝比奈彩 #安藤裕子 #戸田菜穂 #木野花 #石原さとみ／ #大森南朋 #市村正親 #そしてバトンは渡された https://t.co/q…"
125,2022-11-11 14:53:23+00:00,金ロー「そして、バトンは渡された」。映画の物語とは言え他人の家庭の話だから僕には何とも言えないけど、身勝手な母親役の振る舞いにあきれたし、幸せって何だっけって思ったし、それでも結局子供は母親が好きなのかなと思ったし、なんだかんだ言ってもその人が幸せならそれで良いのかなとも思った。
126,2022-11-11 14:53:22+00:00,"心が大変なことになった。笑
ぐっすり眠ろう💤

・舞いあがれ！→ ( 久留美ちゃん… )
・silent  ( TVer ) → 😭
・乃木坂ANN  ( radiko TF ) → 😂🥹
・やんちゃん ""のぎおび"" 忘れ…。→ 😓
・そしてバトンは渡された → 🥹
＊Marines ""11"" の打撃 ( RT )
知ってるから驚かないけど凄いさすがです。"
127,2022-11-11 14:53:15+00:00,邦画で感動して泣くってことあまりないんだけど「そして、バトンは渡された」がすごく良い話でめちゃくちゃ泣いた。自分も父親が二人いるから変に共感してしまった。。
128,2022-11-11 14:53:10+00:00,""" そしてバトンは渡された ""
すっごく感動した😭😭😭😭
実は映画館で見に行けてなくて、絶対に見たいと思ってた作品だったし芽郁ちゃんの演技とかその他の役者の方々の演技にほんっとに感動した😭😭😭😭😭
追いバトンしたくなっちゃったよーー🎶🌙🪄
#そしてバトンは渡された #永野芽郁"
129,2022-11-11 14:53:07+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
130,2022-11-11 14:53:04+00:00,"金曜ロードショー「そして、バトンは渡された」
観てましたが途中で
寝ちゃってたよアチくん😼 https://t.co/jJeUYKVxC3"
131,2022-11-11 14:53:03+00:00,"『そして、バトンは渡された』
最高でした😭何度見ても泣けます😭😭♡
 #永野芽郁  #田中圭  #岡田健史 https://t.co/owdfNiwjEW"
132,2022-11-11 14:53:02+00:00,"「そして、バトンは渡された」初めて見ました。
ストーリーは途中フラグ立っていたし、特に予想外のことはないけれど、登場人物一人一人の思いが素敵すぎて、号泣しました。
いい映画でした。
#そしてバトンは渡された"
133,2022-11-11 14:52:58+00:00,母が見てたから何気に見始めた「そして、バトンは渡された」温かいお話だなぁ〜って調べたら原作は瀬尾まいこさんなのね！また本読もう。
134,2022-11-11 14:52:56+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
135,2022-11-11 14:52:49+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
136,2022-11-11 14:52:44+00:00,"最近涙もろくなってる
感動する話とか見るとすぐ涙腺崩壊する
僕のワンダフルジャーニー、そしてバトンは渡された、先週と今週で立て続けに泣きまくった"
137,2022-11-11 14:52:43+00:00,"そしてバトンは渡された号泣
お目目疲れたから今日もう寝て
明日フェス楽しも🥹笑

あな番来週ちょー楽しみやん"
138,2022-11-11 14:52:41+00:00,"たまたまテレビつけてたら始まったから見ていた

そしてバトンは渡された

最初は救われない話だと思って見てたけど、最後に一気に心が暖まって胸が苦しくなってウルっときてしまった🥺
みんなの良い人感ある演技、この世界のどこかに居そうな感じがして、なんか凄く良かったんだよね…🥲"
139,2022-11-11 14:52:39+00:00,"そしてバトンは渡された

怖い話だと思ってた〜

母と号泣した
私もお父さんに会いたいな！
もう会えないけど

ファンタジーを楽しむために映画を観る！小説を読む！ https://t.co/kWJpFqe1SD"
140,2022-11-11 14:52:38+00:00,そしてバトンは渡されたを見たあとに、アナザースカイの親子の話でまた泣くｗｗｗ
141,2022-11-11 14:52:34+00:00,そしてバトンは渡された、なんとなく伏線読めたし親子ものはシビアに見ちゃうんだよな。それでもマイナスよりプラスに思えるのは森宮さんと泉ヶ原さんのまともさが大きい。
142,2022-11-11 14:52:31+00:00,"そしてバトンは渡された
小説読んでほっこりしたけど映画はほぼずっと泣きっぱなしだった

実子2人いる私より血のつながってない親たちの愛情に言葉を失うおおさささか
尊敬ですね"
143,2022-11-11 14:52:31+00:00,「そして、バトンは渡された」本の時も思ったけど、あの主人公の育った環境であんなに良い子が育つ気がしないから、モヤる。
144,2022-11-11 14:52:26+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
145,2022-11-11 14:52:23+00:00,そしてバトンは渡された色々境遇が似てる部分があり複雑で胸がチクチクしたけれどつい最後まで観てしまいポロリと泣いてしまった🤦🏻‍♀️
146,2022-11-11 14:52:11+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
147,2022-11-11 14:52:05+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
148,2022-11-11 14:52:00+00:00,"石原さとみが良すぎたな
共感は出来ないけど

# そしてバトンは渡された"
149,2022-11-11 14:51:58+00:00,「そして、バトンは渡された」途中でギミックもオチもわかっちゃったけど泣くよね。 https://t.co/9DsHWCugFB
150,2022-11-11 14:51:57+00:00,"そしてバトンは渡された
こんなに泣かせてくると思わんやったーーーーーー😫"
151,2022-11-11 14:51:53+00:00,"やっぱりそしてバトンは渡されたは感動するわ
右目からの涙が止まらなかった"
152,2022-11-11 14:51:51+00:00,しばらく会っていないすでに家庭のある産みの親に会う時のなんというか心苦しさやらなんというかなぁ。。。そしてバトンは渡された、もう一回ちゃんと観よう🥹
153,2022-11-11 14:51:50+00:00,"そして、バトンは渡された

映画館で観れなかったけど
見れてよかった！
めちゃ泣いた😇"
154,2022-11-11 14:51:37+00:00,"金ローで「そしてバトンは渡された」観た。
全然具体的な感想は言えないんだけど、人の温かみをとても感じられる映画で私はすごく好きだし、心にじんわりと染み渡るものがあって自然と目に涙が浮かぶ作品だった。"
155,2022-11-11 14:51:33+00:00,"RT @oricon: 【📺今夜21:00】#金曜ロードショー

『そして、バトンは渡された』
地上波初放送❗驚きと感動…""家族""の物語

💬永野芽郁＆田中圭が親子役
「ぜひ大切な人とご覧ください」🎹✨
https://t.co/eIJtRXbXMS

#永野芽郁 #田中圭 #…"
156,2022-11-11 14:51:32+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
157,2022-11-11 14:51:31+00:00,"そしてバトンは渡された
ボロ泣きした"
158,2022-11-11 14:51:25+00:00,金曜ロードショー、そしてバトンは渡された観た。最初、みいたんと優子が同一人物とは思わなかった。森宮さんが結婚式の前に梨花に出会えて優子ちゃんの父親と言う役割を与えてくれた。生きる意味を見いだせたと言った言葉がよかった。　#そしてバトンは渡された
